registro_date_1;registro_time_1;registro_float_1;registro_float_2
2017-11-13;01:10:00;728953.75;54.695.808.333.333
2017-11-13;01:15:00;743622.25;56.123.920.833.333
2017-11-13;01:20:00;720298;53.478.941.666.667
2017-11-13;01:25:00;72.434.516.666.667;539109.25
2017-11-13;01:30:00;72.344.408.333.333;53.833.770.833.333
2017-11-13;01:35:00;722225;535584
2017-11-13;01:40:00;70.982.758.333.333;523.772.875
2017-11-13;01:45:00;68.773.854.166.667;505512
2017-11-13;01:50:00;728585.5;544.125.875
2017-11-13;01:55:00;73.158.733.333.333;545.413.125
2017-11-13;02:00:00;726522.75;540747.75
2017-11-13;02:05:00;72.152.583.333.333;54.600.270.833.333
2017-11-13;02:10:00;655.947.625;489566.5
2017-11-13;02:15:00;657.005.375;496.862.625
2017-11-13;02:20:00;66.368.879.166.667;50.242.445.833.333
2017-11-13;02:25:00;65.581.941.666.667;49.574.954.166.667
2017-11-13;02:30:00;64.318.254.166.667;478.293.875
2017-11-13;02:35:00;64.728.541.666.667;484880.75
2017-11-13;02:40:00;65.424.316.666.667;49.520.504.166.667
2017-11-13;02:45:00;66.319.491.666.667;50.332.941.666.667
2017-11-13;02:50:00;574530.5;44.498.829.166.667
2017-11-13;02:55:00;56.331.833.333.333;43.446.608.333.333
2017-11-13;03:00:00;565615;43.795.579.166.667
2017-11-13;03:05:00;62.482.016.666.667;47.326.745.833.333
2017-11-13;03:10:00;656724.25;495618
2017-11-13;03:15:00;61.893.054.166.667;46.735.458.333.333
2017-11-13;03:20:00;61.863.033.333.333;46.702.058.333.333
2017-11-13;03:25:00;65.778.016.666.667;49.490.879.166.667
2017-11-13;03:30:00;61.994.616.666.667;456.786.625
2017-11-13;03:35:00;63.457.958.333.333;46.788.783.333.333
2017-11-13;03:40:00;63.659.604.166.667;46.907.029.166.667
2017-11-13;03:45:00;642562.75;47.998.658.333.333
2017-11-13;03:50:00;63.951.045.833.333;47.516.129.166.667
2017-11-13;03:55:00;63.671.054.166.667;47.291.708.333.333
2017-11-13;04:00:00;63.168.408.333.333;46.628.808.333.333
2017-11-13;04:05:00;64.408.416.666.667;475165.5
2017-11-13;04:10:00;63.600.666.666.667;47.192.791.666.667
2017-11-13;04:15:00;66.445.745.833.333;49.780.041.666.667
2017-11-13;04:20:00;67.147.558.333.333;50.455.429.166.667
2017-11-13;04:25:00;668.672.625;50.094.483.333.333
2017-11-13;04:30:00;668.766.625;501.472.375
2017-11-13;04:35:00;668293.5;498881
2017-11-13;04:40:00;68.127.858.333.333;51.588.033.333.333
2017-11-13;04:45:00;68.589.404.166.667;51.949.845.833.333
2017-11-13;04:50:00;68.100.633.333.333;51.147.341.666.667
2017-11-13;04:55:00;68.867.758.333.333;520452
2017-11-13;05:00:00;73.987.191.666.667;56.372.683.333.333
2017-11-13;05:05:00;75.939.283.333.333;57.424.245.833.333
2017-11-13;05:10:00;74.864.116.666.667;563106
2017-11-13;05:15:00;73.199.283.333.333;54.832.533.333.333
2017-11-13;05:20:00;74.627.258.333.333;55.967.208.333.333
2017-11-13;05:25:00;73.293.308.333.333;545.185.625
2017-11-13;05:30:00;715416.25;53.992.741.666.667
2017-11-13;05:35:00;566.842.125;443290.25
2017-11-13;05:40:00;53.233.879.166.667;418997.25
2017-11-13;05:45:00;53.647.454.166.667;42.576.433.333.333
2017-11-13;05:50:00;551551;42.907.066.666.667
2017-11-13;05:55:00;60.391.670.833.333;458400.75
2017-11-13;06:00:00;602.979.375;459057.25
2017-11-13;06:05:00;60.246.066.666.667;45.847.795.833.333
2017-11-13;06:10:00;60.303.145.833.333;46.167.466.666.667
2017-11-13;06:15:00;60.134.691.666.667;45.857.108.333.333
2017-11-13;06:20:00;58.610.954.166.667;44.109.966.666.667
2017-11-13;06:25:00;57.847.108.333.333;433.138.125
2017-11-13;06:30:00;58.031.870.833.333;435.373.125
2017-11-13;06:35:00;50.379.633.333.333;38.454.870.833.333
2017-11-13;06:40:00;48.471.629.166.667;37.189.245.833.333
2017-11-13;06:45:00;485.598.875;37.120.604.166.667
2017-11-13;06:50:00;47.727.366.666.667;362.206.875
2017-11-13;06:55:00;46.855.429.166.667;35.496.891.666.667
2017-11-13;07:00:00;48.164.666.666.667;370788.75
2017-11-13;07:05:00;498252.25;38.657.170.833.333
2017-11-13;07:10:00;49.599.604.166.667;386547.5
2017-11-13;07:15:00;58.112.891.666.667;436.269.375
2017-11-13;07:20:00;58.666.604.166.667;440.441.875
2017-11-13;07:25:00;58.842.004.166.667;44.183.229.166.667
2017-11-13;07:30:00;591.852.125;446.253.125
2017-11-13;07:35:00;562.540.875;425.556.125
2017-11-13;07:40:00;49.355.983.333.333;41.340.920.833.333
2017-11-13;07:45:00;447874.75;36.887.954.166.667
2017-11-13;07:50:00;506.008.375;396.655.625
2017-11-13;07:55:00;50.782.391.666.667;40.602.395.833.333
2017-11-13;08:00:00;510170.5;40.460.733.333.333
2017-11-13;08:05:00;49.812.395.833.333;38.743.704.166.667
2017-11-13;08:10:00;52.046.466.666.667;409.062.875
2017-11-13;08:15:00;53.744.970.833.333;42.544.970.833.333
2017-11-13;08:20:00;536.411.375;432.822.625
2017-11-13;08:25:00;502.054.125;385075
2017-11-13;08:30:00;52.257.620.833.333;410275
2017-11-13;08:35:00;524133.5;39.368.458.333.333
2017-11-13;08:40:00;613090.75;45.066.091.666.667
2017-11-13;08:45:00;60.546.916.666.667;45.673.716.666.667
2017-11-13;08:50:00;62.753.970.833.333;474425.5
2017-11-13;08:55:00;71.303.608.333.333;56.717.941.666.667
2017-11-13;09:00:00;698.251.625;552629.5
2017-11-13;09:05:00;68.729.579.166.667;56.213.666.666.667
2017-11-13;09:10:00;64.617.316.666.667;48.549.916.666.667
2017-11-13;09:15:00;622779.75;47.746.241.666.667
2017-11-13;09:20:00;619075.5;474611.5
2017-11-13;09:25:00;609573.25;46.792.158.333.333
2017-11-13;09:30:00;67.339.120.833.333;54.438.329.166.667
2017-11-13;09:35:00;64.068.366.666.667;50.848.220.833.333
2017-11-13;09:40:00;57.696.120.833.333;43.987.133.333.333
2017-11-13;09:45:00;47.978.483.333.333;365464.5
2017-11-13;09:50:00;467.419.375;352.607.625
2017-11-13;09:55:00;51.816.983.333.333;38.868.358.333.333
2017-11-13;10:00:00;59.088.408.333.333;44.918.808.333.333
2017-11-13;10:05:00;55.733.333.333.333;41.565.604.166.667
2017-11-13;10:10:00;55.917.420.833.333;42.192.170.833.333
2017-11-13;10:15:00;588.694.875;44.769.345.833.333
2017-11-13;10:20:00;60.840.445.833.333;467.556.625
2017-11-13;10:25:00;61.046.170.833.333;46.969.316.666.667
2017-11-13;10:30:00;59.187.429.166.667;45.734.191.666.667
2017-11-13;10:35:00;539.152.625;42.239.520.833.333
2017-11-13;10:40:00;568621.25;445.077.625
2017-11-13;10:45:00;569516.25;44.190.508.333.333
2017-11-13;10:50:00;58.074.695.833.333;45.597.020.833.333
2017-11-13;10:55:00;57.249.120.833.333;44.857.045.833.333
2017-11-13;11:00:00;514919.75;38.158.729.166.667
2017-11-13;11:05:00;478.351.375;34.591.408.333.333
2017-11-13;11:10:00;509701.25;37.684.645.833.333
2017-11-13;11:15:00;47.978.058.333.333;34.530.108.333.333
2017-11-13;11:20:00;48.048.120.833.333;3.444.615.625
2017-11-13;11:25:00;48.184.316.666.667;345.855.875
2017-11-13;11:30:00;497207.75;360383.5
2017-11-13;11:35:00;50.919.495.833.333;37.355.458.333.333
2017-11-13;11:40:00;52.264.045.833.333;387802.5
2017-11-13;11:45:00;55.311.245.833.333;420972.75
2017-11-13;11:50:00;58.740.404.166.667;45.546.658.333.333
2017-11-13;11:55:00;576790.5;44.466.729.166.667
2017-11-13;12:00:00;570.458.125;440951.5
2017-11-13;12:05:00;61.119.929.166.667;47.873.941.666.667
2017-11-13;12:10:00;608793.25;47.892.908.333.333
2017-11-13;12:15:00;60.612.020.833.333;47.903.570.833.333
2017-11-13;12:20:00;61.354.716.666.667;48.106.904.166.667
2017-11-13;12:25:00;59.633.133.333.333;45.319.641.666.667
2017-11-13;12:30:00;56.671.620.833.333;42.349.695.833.333
2017-11-13;12:35:00;58.734.591.666.667;453.208.875
2017-11-13;12:40:00;60.295.304.166.667;46.628.095.833.333
2017-11-13;12:45:00;60.002.933.333.333;45.853.195.833.333
2017-11-13;12:50:00;593.650.625;45.272.558.333.333
2017-11-13;12:55:00;620.987.625;48.230.758.333.333
2017-11-13;13:00:00;59.473.233.333.333;45.031.591.666.667
2017-11-13;13:05:00;58.500.358.333.333;439537
2017-11-13;13:10:00;588462.25;446.865.375
2017-11-13;13:15:00;637352.5;494696
2017-11-13;13:20:00;65.468.629.166.667;51.077.166.666.667
2017-11-13;13:25:00;58.272.095.833.333;45.334.916.666.667
2017-11-13;13:30:00;60.019.691.666.667;45.534.116.666.667
2017-11-13;13:35:00;605244;458865.75
2017-11-13;13:40:00;590547.25;44.618.441.666.667
2017-11-13;13:45:00;59.197.183.333.333;44.884.995.833.333
2017-11-13;13:50:00;59.789.620.833.333;45.485.591.666.667
2017-11-13;13:55:00;66.323.391.666.667;52.155.991.666.667
2017-11-13;14:00:00;59.464.870.833.333;451292.75
2017-11-13;14:05:00;55.988.683.333.333;41.810.195.833.333
2017-11-13;14:10:00;60.591.216.666.667;46.467.541.666.667
2017-11-13;14:15:00;601.087.125;45.730.741.666.667
2017-11-13;14:20:00;60.538.495.833.333;46.223.104.166.667
2017-11-13;14:25:00;59.406.645.833.333;457.335.625
2017-11-13;14:30:00;53.028.808.333.333;425.367.875
2017-11-13;14:35:00;513.277.625;40.619.233.333.333
2017-11-13;14:40:00;49.319.704.166.667;38.905.883.333.333
2017-11-13;14:45:00;48.483.291.666.667;37.776.541.666.667
2017-11-13;14:50:00;46.918.616.666.667;361944.5
2017-11-13;14:55:00;470033;36.191.908.333.333
2017-11-13;15:00:00;473.591.625;366.387.875
2017-11-13;15:05:00;462843.75;36.144.391.666.667
2017-11-13;15:10:00;484.490.375;374140.5
2017-11-13;15:15:00;55.680.645.833.333;436733.5
2017-11-13;15:20:00;56.014.945.833.333;44.127.170.833.333
2017-11-13;15:25:00;56.990.241.666.667;43.867.216.666.667
2017-11-13;15:30:00;60.674.658.333.333;46.710.708.333.333
2017-11-13;15:35:00;57.152.591.666.667;43.388.595.833.333
2017-11-13;15:40:00;50.481.991.666.667;381782.25
2017-11-13;15:45:00;465.480.375;356.726.625
2017-11-13;15:50:00;46.495.833.333.333;352.881.875
2017-11-13;15:55:00;45.929.383.333.333;34.510.260.416.667
2017-11-13;16:00:00;44.059.029.166.667;32.768.829.166.667
2017-11-13;16:05:00;44.164.541.666.667;32.884.760.416.667
2017-11-13;16:10:00;444.889.375;3.309.851.875
2017-11-13;16:15:00;42.750.204.166.667;34.684.997.916.667
2017-11-13;16:20:00;45.689.379.166.667;34.457.804.166.667
2017-11-13;16:25:00;46.591.341.666.667;35.070.920.833.333
2017-11-13;16:30:00;44.251.966.666.667;357442.75
2017-11-13;16:35:00;43.861.870.833.333;328034.25
2017-11-13;16:40:00;45.526.370.833.333;3.452.480.625
2017-11-13;16:45:00;439.943.875;32.700.177.083.333
2017-11-13;16:50:00;454680.5;34.885.710.416.667
2017-11-13;16:55:00;48.237.691.666.667;371.486.875
2017-11-13;17:00:00;476.059.125;39.401.104.166.667
2017-11-13;17:05:00;52.856.416.666.667;41.600.316.666.667
2017-11-13;17:10:00;53.001.591.666.667;41.815.308.333.333
2017-11-13;17:15:00;51.365.758.333.333;39.877.433.333.333
2017-11-13;17:20:00;50.343.666.666.667;39.079.504.166.667
2017-11-13;17:25:00;54.565.604.166.667;43.640.804.166.667
2017-11-13;17:30:00;53.625.141.666.667;42.370.829.166.667
2017-11-13;17:35:00;52.353.245.833.333;41.884.079.166.667
2017-11-13;17:40:00;53.449.966.666.667;43.076.554.166.667
2017-11-13;17:45:00;51.653.183.333.333;39.922.366.666.667
2017-11-13;17:50:00;62.388.716.666.667;46.699.233.333.333
2017-11-13;17:55:00;64.159.070.833.333;492276.5
2017-11-13;18:00:00;617.336.625;48.192.929.166.667
2017-11-13;18:05:00;60.975.429.166.667;472.705.375
2017-11-13;18:10:00;596188.75;464.733.625
2017-11-13;18:15:00;56.544.620.833.333;438346
2017-11-13;18:20:00;486.386.375;386077.5
2017-11-13;18:25:00;49.357.808.333.333;389.926.875
2017-11-13;18:30:00;49.022.841.666.667;38.217.770.833.333
2017-11-13;18:35:00;48.826.270.833.333;374.836.375
2017-11-13;18:40:00;490.222.875;38.056.520.833.333
2017-11-13;18:45:00;49.225.845.833.333;38.233.233.333.333
2017-11-13;18:50:00;50.721.054.166.667;39.590.445.833.333
2017-11-13;18:55:00;53.451.754.166.667;424562.25
2017-11-13;19:00:00;52.960.541.666.667;42.226.304.166.667
2017-11-13;19:05:00;48.901.345.833.333;38.352.445.833.333
2017-11-13;19:10:00;49.299.141.666.667;39.080.141.666.667
2017-11-13;19:15:00;48.902.108.333.333;380283
2017-11-13;19:20:00;48.146.808.333.333;37.979.229.166.667
2017-11-13;19:25:00;47.126.908.333.333;37.044.008.333.333
2017-11-13;19:30:00;46.634.341.666.667;365.723.625
2017-11-13;19:35:00;467226.25;36.759.854.166.667
2017-11-13;19:40:00;47.356.266.666.667;37.358.120.833.333
2017-11-13;19:45:00;47.335.929.166.667;371.962.625
2017-11-13;19:50:00;48.287.316.666.667;37.995.904.166.667
2017-11-13;19:55:00;47.401.754.166.667;37.200.279.166.667
2017-11-13;20:00:00;48.579.470.833.333;383087.25
2017-11-13;20:05:00;49.791.508.333.333;389032.5
2017-11-13;20:10:00;501.802.625;388.265.875
2017-11-13;20:15:00;50.348.308.333.333;38.849.604.166.667
2017-11-13;20:20:00;49.908.145.833.333;38.405.604.166.667
2017-11-13;20:25:00;510.500.125;407.036.875
2017-11-13;20:30:00;48.791.670.833.333;37.579.770.833.333
2017-11-13;20:35:00;59.336.329.166.667;48.114.533.333.333
2017-11-13;20:40:00;74.046.066.666.667;63.364.666.666.667
2017-11-13;20:45:00;75.913.791.666.667;629.726.875
2017-11-13;20:50:00;624.600.625;478.848.875
2017-11-13;20:55:00;62.593.033.333.333;48.872.566.666.667
2017-11-13;21:00:00;63.478.070.833.333;49.419.479.166.667
2017-11-13;21:05:00;643.335.625;504.193.875
2017-11-13;21:10:00;67.145.445.833.333;532.983.125
2017-11-13;21:15:00;65.749.933.333.333;50.847.945.833.333
2017-11-13;21:20:00;649440;50.072.270.833.333
2017-11-13;21:25:00;65.241.941.666.667;504.116.875
2017-11-13;21:30:00;66.139.454.166.667;51.388.983.333.333
2017-11-13;21:35:00;65.930.441.666.667;51.059.891.666.667
2017-11-13;21:40:00;63.086.758.333.333;48.555.404.166.667
2017-11-13;21:45:00;615586.75;471.277.375
2017-11-13;21:50:00;60.241.258.333.333;45.432.920.833.333
2017-11-13;21:55:00;57.922.091.666.667;430619.5
2017-11-13;22:00:00;577703;42.934.954.166.667
2017-11-13;22:05:00;61.728.866.666.667;46.937.629.166.667
2017-11-13;22:10:00;62.790.679.166.667;47.989.433.333.333
2017-11-13;22:15:00;639101.5;49.226.979.166.667
2017-11-13;22:20:00;626140.25;47.551.254.166.667
2017-11-13;22:25:00;61.703.158.333.333;46.721.379.166.667
2017-11-13;22:30:00;623183;477.447.625
2017-11-13;22:35:00;627015;480.129.125
2017-11-13;22:40:00;62.865.758.333.333;485.309.625
2017-11-13;22:45:00;644.355.875;49.679.220.833.333
2017-11-13;22:50:00;62.799.741.666.667;483.334.125
2017-11-13;22:55:00;63.513.629.166.667;48.905.420.833.333
2017-11-13;23:00:00;65.055.908.333.333;50.676.383.333.333
2017-11-13;23:05:00;62.521.195.833.333;482.413.125
2017-11-13;23:10:00;63.530.729.166.667;49.120.416.666.667
2017-11-13;23:15:00;626239.75;48.300.441.666.667
2017-11-13;23:20:00;54.252.166.666.667;426431.5
2017-11-13;23:25:00;54.123.870.833.333;42.654.995.833.333
2017-11-13;23:30:00;54.360.195.833.333;42.846.483.333.333
2017-11-13;23:35:00;53.529.804.166.667;421028.5
2017-11-13;23:40:00;53.211.941.666.667;41.569.329.166.667
2017-11-13;23:45:00;52.850.195.833.333;41.517.804.166.667
2017-11-13;23:50:00;51.947.404.166.667;406.684.125
2017-11-13;23:55:00;53.221.883.333.333;41.247.641.666.667
2017-11-14;00:00:00;547990.5;41.533.079.166.667
2017-11-14;00:05:00;53.303.054.166.667;41.977.070.833.333
2017-11-14;00:10:00;539.287.125;427315.25
2017-11-14;00:15:00;52.011.545.833.333;404383.25
2017-11-14;00:20:00;51.966.716.666.667;40.612.341.666.667
2017-11-14;00:25:00;54.689.229.166.667;415.557.375
2017-11-14;00:30:00;60.813.254.166.667;46.028.904.166.667
2017-11-14;00:35:00;59.765.479.166.667;44.641.233.333.333
2017-11-14;00:40:00;597443.75;44.502.991.666.667
2017-11-14;00:45:00;593.275.625;44.011.404.166.667
2017-11-14;00:50:00;61.783.783.333.333;46.688.508.333.333
2017-11-14;00:55:00;61.611.704.166.667;46.223.745.833.333
2017-11-14;01:00:00;61.059.604.166.667;45.749.895.833.333
2017-11-14;01:05:00;59.429.054.166.667;44.102.491.666.667
2017-11-14;01:10:00;600013.75;44.968.045.833.333
2017-11-14;01:15:00;61.134.516.666.667;461.873.375
2017-11-14;01:20:00;63.084.995.833.333;479246
2017-11-14;01:25:00;62.910.595.833.333;478610.75
2017-11-14;01:30:00;63.931.779.166.667;49.037.529.166.667
2017-11-14;01:35:00;64.415.029.166.667;49.501.704.166.667
2017-11-14;01:40:00;627.400.375;48.033.020.833.333
2017-11-14;01:45:00;64.327.133.333.333;49.620.604.166.667
2017-11-14;01:50:00;63.999.529.166.667;49.141.170.833.333
2017-11-14;01:55:00;652830.25;506.551.125
2017-11-14;02:00:00;652.933.625;505074.5
2017-11-14;02:05:00;624.862.875;47.423.179.166.667
2017-11-14;02:10:00;60.570.166.666.667;458880
2017-11-14;02:15:00;60.959.608.333.333;463.307.375
2017-11-14;02:20:00;602729.75;45.760.095.833.333
2017-11-14;02:25:00;601377.25;451750.75
2017-11-14;02:30:00;59.234.854.166.667;44.429.345.833.333
2017-11-14;02:35:00;60.491.008.333.333;454.629.125
2017-11-14;02:40:00;60.113.133.333.333;45.038.904.166.667
2017-11-14;02:45:00;562.610.875;42.421.866.666.667
2017-11-14;02:50:00;497.252.125;379687.75
2017-11-14;02:55:00;537.647.375;40.120.020.833.333
2017-11-14;03:00:00;58.425.895.833.333;42.979.533.333.333
2017-11-14;03:05:00;57.471.583.333.333;41.912.866.666.667
2017-11-14;03:10:00;564.556.125;41.444.120.833.333
2017-11-14;03:15:00;562.984.375;41.020.033.333.333
2017-11-14;03:20:00;56.713.295.833.333;41.385.858.333.333
2017-11-14;03:25:00;56.832.104.166.667;42.185.570.833.333
2017-11-14;03:30:00;565591.75;41.344.441.666.667
2017-11-14;03:35:00;570.502.125;41.884.920.833.333
2017-11-14;03:40:00;56.766.708.333.333;41.713.858.333.333
2017-11-14;03:45:00;565945.75;41.222.054.166.667
2017-11-14;03:50:00;56.543.316.666.667;41.514.270.833.333
2017-11-14;03:55:00;56.604.829.166.667;41.485.583.333.333
2017-11-14;04:00:00;56.928.841.666.667;41.682.920.833.333
2017-11-14;04:05:00;55.316.104.166.667;412167
2017-11-14;04:10:00;52.755.841.666.667;39.429.641.666.667
2017-11-14;04:15:00;48.511.454.166.667;37.092.591.666.667
2017-11-14;04:20:00;490.230.875;37.543.108.333.333
2017-11-14;04:25:00;49.061.654.166.667;37.156.779.166.667
2017-11-14;04:30:00;49.569.591.666.667;37.973.116.666.667
2017-11-14;04:35:00;47.778.083.333.333;360517
2017-11-14;04:40:00;47.866.620.833.333;36.332.470.833.333
2017-11-14;04:45:00;47.249.641.666.667;35.646.316.666.667
2017-11-14;04:50:00;47.257.154.166.667;354527.75
2017-11-14;04:55:00;47.950.666.666.667;36.183.758.333.333
2017-11-14;05:00:00;47.713.604.166.667;36.072.833.333.333
2017-11-14;05:05:00;479.467.625;36.108.995.833.333
2017-11-14;05:10:00;48.501.329.166.667;36.985.616.666.667
2017-11-14;05:15:00;483663;366.741.125
2017-11-14;05:20:00;51.453.320.833.333;39.614.195.833.333
2017-11-14;05:25:00;48.682.904.166.667;36.918.041.666.667
2017-11-14;05:30:00;50.654.920.833.333;39.117.983.333.333
2017-11-14;05:35:00;524.824.875;407.508.125
2017-11-14;05:40:00;522903.25;406229
2017-11-14;05:45:00;49.326.029.166.667;376.147.625
2017-11-14;05:50:00;499.148.875;38.258.129.166.667
2017-11-14;05:55:00;49.749.516.666.667;382510.25
2017-11-14;06:00:00;50.222.379.166.667;38.587.741.666.667
2017-11-14;06:05:00;50.110.220.833.333;38.588.979.166.667
2017-11-14;06:10:00;513.842.875;400280.25
2017-11-14;06:15:00;510.085.125;39.617.979.166.667
2017-11-14;06:20:00;586639;45.217.970.833.333
2017-11-14;06:25:00;63.824.145.833.333;48.791.608.333.333
2017-11-14;06:30:00;63.579.283.333.333;487884
2017-11-14;06:35:00;62.280.954.166.667;47.028.954.166.667
2017-11-14;06:40:00;61.092.320.833.333;457751.5
2017-11-14;06:45:00;61.335.816.666.667;459.033.125
2017-11-14;06:50:00;61.133.983.333.333;45.955.495.833.333
2017-11-14;06:55:00;603.415.375;45.092.554.166.667
2017-11-14;07:00:00;613.846.875;461986
2017-11-14;07:05:00;62.176.620.833.333;47.247.104.166.667
2017-11-14;07:10:00;56.721.566.666.667;447026
2017-11-14;07:15:00;53.474.541.666.667;41.988.608.333.333
2017-11-14;07:20:00;54.458.729.166.667;42.708.908.333.333
2017-11-14;07:25:00;62.942.341.666.667;47.809.483.333.333
2017-11-14;07:30:00;618.909.625;470787.75
2017-11-14;07:35:00;62.916.954.166.667;47.995.720.833.333
2017-11-14;07:40:00;625141.75;47.944.129.166.667
2017-11-14;07:45:00;62.827.333.333.333;480.102.625
2017-11-14;07:50:00;61.277.829.166.667;464.887.625
2017-11-14;07:55:00;63.515.008.333.333;48.669.858.333.333
2017-11-14;08:00:00;67.057.341.666.667;52.269.116.666.667
2017-11-14;08:05:00;67.863.283.333.333;52.855.704.166.667
2017-11-14;08:10:00;66.235.895.833.333;508323
2017-11-14;08:15:00;75.315.916.666.667;56.710.754.166.667
2017-11-14;08:20:00;72.358.066.666.667;543072.75
2017-11-14;08:25:00;62.621.766.666.667;47.195.645.833.333
2017-11-14;08:30:00;57.096.229.166.667;436760.5
2017-11-14;08:35:00;57.310.441.666.667;44.613.720.833.333
2017-11-14;08:40:00;56.195.316.666.667;436.426.125
2017-11-14;08:45:00;547180;41.802.829.166.667
2017-11-14;08:50:00;61.406.970.833.333;466.899.125
2017-11-14;08:55:00;542100.75;415.641.625
2017-11-14;09:00:00;55.208.041.666.667;42.861.266.666.667
2017-11-14;09:05:00;550.511.625;44.413.020.833.333
2017-11-14;09:10:00;57.267.979.166.667;450.385.625
2017-11-14;09:15:00;515759.25;406.199.125
2017-11-14;09:20:00;45.124.241.666.667;35.773.691.666.667
2017-11-14;09:25:00;429760.25;34.489.914.583.333
2017-11-14;09:30:00;43.480.533.333.333;34.747.370.833.333
2017-11-14;09:35:00;431.365.375;34.794.895.833.333
2017-11-14;09:40:00;46.593.408.333.333;38.489.804.166.667
2017-11-14;09:45:00;45.183.379.166.667;36.197.104.166.667
2017-11-14;09:50:00;449638.5;363.159.125
2017-11-14;09:55:00;46.058.404.166.667;368559.5
2017-11-14;10:00:00;53.926.966.666.667;42.971.920.833.333
2017-11-14;10:05:00;55.557.404.166.667;44.619.016.666.667
2017-11-14;10:10:00;51.078.804.166.667;402.626.625
2017-11-14;10:15:00;53.822.383.333.333;43.200.008.333.333
2017-11-14;10:20:00;54.484.166.666.667;43.289.629.166.667
2017-11-14;10:25:00;54.994.429.166.667;43.633.166.666.667
2017-11-14;10:30:00;60.712.545.833.333;46.661.391.666.667
2017-11-14;10:35:00;62.575.054.166.667;478.958.625
2017-11-14;10:40:00;68.726.479.166.667;539069.75
2017-11-14;10:45:00;66.733.883.333.333;51.979.254.166.667
2017-11-14;10:50:00;667.732.625;52.307.179.166.667
2017-11-14;10:55:00;65.220.741.666.667;50.527.179.166.667
2017-11-14;11:00:00;63.069.508.333.333;48.769.420.833.333
2017-11-14;11:05:00;514089.75;396269.75
2017-11-14;11:10:00;46.910.158.333.333;36.160.808.333.333
2017-11-14;11:15:00;47.632.254.166.667;36.393.358.333.333
2017-11-14;11:20:00;478.285.625;371.736.375
2017-11-14;11:25:00;43.042.458.333.333;334860
2017-11-14;11:30:00;502306;38.972.204.166.667
2017-11-14;11:35:00;50.993.333.333.333;394.558.875
2017-11-14;11:40:00;502960.75;38.327.633.333.333
2017-11-14;11:45:00;57.313.158.333.333;44.233.795.833.333
2017-11-14;11:50:00;59.857.233.333.333;46.688.620.833.333
2017-11-14;11:55:00;60.764.908.333.333;47.567.395.833.333
2017-11-14;12:00:00;59.122.345.833.333;45.723.966.666.667
2017-11-14;12:05:00;55.551.308.333.333;43.106.045.833.333
2017-11-14;12:10:00;51.107.145.833.333;39.588.491.666.667
2017-11-14;12:15:00;53.916.091.666.667;42.123.945.833.333
2017-11-14;12:20:00;58.533.395.833.333;443988.75
2017-11-14;12:25:00;591.551.875;45.159.229.166.667
2017-11-14;12:30:00;529.775.625;40.346.733.333.333
2017-11-14;12:35:00;52.209.633.333.333;41.230.408.333.333
2017-11-14;12:40:00;560875.5;447.803.375
2017-11-14;12:45:00;54.416.420.833.333;429852
2017-11-14;12:50:00;51.668.241.666.667;39.742.308.333.333
2017-11-14;12:55:00;50.161.270.833.333;384.670.375
2017-11-14;13:00:00;48.496.054.166.667;37.709.429.166.667
2017-11-14;13:05:00;52.805.679.166.667;41.119.379.166.667
2017-11-14;13:10:00;50.750.858.333.333;39.307.941.666.667
2017-11-14;13:15:00;517.303.625;41.098.841.666.667
2017-11-14;13:20:00;542788.25;418168.75
2017-11-14;13:25:00;55.049.033.333.333;43.301.591.666.667
2017-11-14;13:30:00;54.846.641.666.667;428406.5
2017-11-14;13:35:00;56.068.495.833.333;44.282.279.166.667
2017-11-14;13:40:00;626474.75;49.263.383.333.333
2017-11-14;13:45:00;60.831.758.333.333;48.560.358.333.333
2017-11-14;13:50:00;51.790.004.166.667;412.716.125
2017-11-14;13:55:00;59.010.466.666.667;45.633.641.666.667
2017-11-14;14:00:00;57.376.754.166.667;437069
2017-11-14;14:05:00;529218.25;40.232.341.666.667
2017-11-14;14:10:00;51.016.695.833.333;392.224.125
2017-11-14;14:15:00;497.080.625;37.901.504.166.667
2017-11-14;14:20:00;56.065.233.333.333;446.505.875
2017-11-14;14:25:00;560.121.875;446.645.375
2017-11-14;14:30:00;52.105.108.333.333;40.540.758.333.333
2017-11-14;14:35:00;450.947.125;37.949.270.833.333
2017-11-14;14:40:00;49.395.308.333.333;384576.5
2017-11-14;14:45:00;501.603.875;38.310.158.333.333
2017-11-14;14:50:00;49.371.283.333.333;38.049.754.166.667
2017-11-14;14:55:00;490.079.125;37.889.329.166.667
2017-11-14;15:00:00;516.793.625;40.292.908.333.333
2017-11-14;15:05:00;53.489.979.166.667;41.018.391.666.667
2017-11-14;15:10:00;54.437.916.666.667;410159.25
2017-11-14;15:15:00;54.932.391.666.667;413581.25
2017-11-14;15:20:00;57.289.991.666.667;428402
2017-11-14;15:25:00;640.279.125;47.740.058.333.333
2017-11-14;15:30:00;65.858.908.333.333;488225
2017-11-14;15:35:00;65.005.120.833.333;48.402.545.833.333
2017-11-14;15:40:00;62.085.020.833.333;465.180.875
2017-11-14;15:45:00;635.030.375;47.703.645.833.333
2017-11-14;15:50:00;639.583.125;478556.75
2017-11-14;15:55:00;632541.75;47.318.595.833.333
2017-11-14;16:00:00;65.654.633.333.333;496385.75
